shared_distinct_shell_count,distinct_union_shell_count,union_shells,type_multiset_pair,pair_count
1,4,80 110 149 158,B C C|A B C,1
1,4,80 110 149 182,B C C|A B C,1
1,4,80 110 149 222,B C C|A B C,1
1,4,80 110 149 254,B C C|A B C,1
1,4,80 110 150 154,B B C|A B C,1
1,4,80 110 150 161,B B C|A B C,1
1,4,80 110 150 165,B B C|A B C,1
1,4,80 110 150 170,B B C|A B C,1
1,4,80 110 150 178,B B C|A B C,1
1,4,80 110 150 184,B B C|A B C,1
1,4,80 110 150 189,B B C|A B C,1
1,4,80 110 150 192,B C C|A B C,1
1,4,80 110 150 201,B B C|A B C,1
1,4,80 110 150 202,B B C|A B C,1
1,4,80 110 150 204,B B C|A B C,1
1,4,80 110 150 205,B C C|A B C,1
1,4,80 110 150 209,B B C|A B C,1
1,4,80 110 150 212,B B C|A B C,1
1,4,80 110 150 226,B C C|A B C,1
1,4,80 110 150 236,B B C|A B C,1
1,4,80 110 150 241,B C C|A B C,1
1,4,80 110 150 244,B B C|A B C,1
1,4,80 110 150 249,B B C|A B C,1
1,4,80 110 150 250,B B C|A B C,1
1,4,80 110 150 250,B C C|A B C,1
1,4,80 110 154 158,B B C|A B C,1
1,4,80 110 154 182,B B C|A B C,1
1,4,80 110 154 222,B B C|A B C,1
1,4,80 110 154 254,B B C|A B C,1
1,4,80 110 158 161,B B C|A B C,1
1,4,80 110 158 165,B B C|A B C,1
1,4,80 110 158 170,B B C|A B C,1
1,4,80 110 158 178,B B C|A B C,1
1,4,80 110 158 184,B B C|A B C,1
1,4,80 110 158 189,B B C|A B C,1
1,4,80 110 158 192,B C C|A B C,1
1,4,80 110 158 201,B B C|A B C,1
1,4,80 110 158 202,B B C|A B C,1
1,4,80 110 158 204,B B C|A B C,1
1,4,80 110 158 205,B C C|A B C,1
1,4,80 110 158 209,B B C|A B C,1
1,4,80 110 158 212,B B C|A B C,1
1,4,80 110 158 226,B C C|A B C,1
1,4,80 110 158 236,B B C|A B C,1
1,4,80 110 158 241,B C C|A B C,1
1,4,80 110 158 244,B B C|A B C,1
1,4,80 110 158 249,B B C|A B C,1
1,4,80 110 158 250,B B C|A B C,1
1,4,80 110 158 250,B C C|A B C,1
1,4,80 110 161 182,B B C|A B C,1
1,4,80 110 161 222,B B C|A B C,1
1,4,80 110 161 254,B B C|A B C,1
1,4,80 110 165 182,B B C|A B C,1
1,4,80 110 165 222,B B C|A B C,1
1,4,80 110 165 254,B B C|A B C,1
1,4,80 110 170 182,B B C|A B C,1
1,4,80 110 170 222,B B C|A B C,1
1,4,80 110 170 254,B B C|A B C,1
1,4,80 110 178 182,B B C|A B C,1
1,4,80 110 178 222,B B C|A B C,1
1,4,80 110 178 254,B B C|A B C,1
1,4,80 110 182 184,B B C|A B C,1
1,4,80 110 182 189,B B C|A B C,1
1,4,80 110 182 192,B C C|A B C,1
1,4,80 110 182 201,B B C|A B C,1
1,4,80 110 182 202,B B C|A B C,1
1,4,80 110 182 204,B B C|A B C,1
1,4,80 110 182 205,B C C|A B C,1
1,4,80 110 182 209,B B C|A B C,1
1,4,80 110 182 212,B B C|A B C,1
1,4,80 110 182 226,B C C|A B C,1
1,4,80 110 182 236,B B C|A B C,1
1,4,80 110 182 241,B C C|A B C,1
1,4,80 110 182 244,B B C|A B C,1
1,4,80 110 182 249,B B C|A B C,1
1,4,80 110 182 250,B B C|A B C,1
1,4,80 110 182 250,B C C|A B C,1
1,4,80 110 184 222,B B C|A B C,1
1,4,80 110 184 254,B B C|A B C,1
1,4,80 110 189 222,B B C|A B C,1
1,4,80 110 189 254,B B C|A B C,1
1,4,80 110 192 222,B C C|A B C,1
1,4,80 110 192 254,B C C|A B C,1
1,4,80 110 201 222,B B C|A B C,1
1,4,80 110 201 254,B B C|A B C,1
1,4,80 110 202 222,B B C|A B C,1
1,4,80 110 202 254,B B C|A B C,1
1,4,80 110 204 222,B B C|A B C,1
1,4,80 110 204 254,B B C|A B C,1
1,4,80 110 205 222,B C C|A B C,1
1,4,80 110 205 254,B C C|A B C,1
1,4,80 110 209 222,B B C|A B C,1
1,4,80 110 209 254,B B C|A B C,1
1,4,80 110 212 222,B B C|A B C,1
1,4,80 110 212 254,B B C|A B C,1
1,4,80 110 222 226,B C C|A B C,1
1,4,80 110 222 236,B B C|A B C,1
1,4,80 110 222 241,B C C|A B C,1
1,4,80 110 222 244,B B C|A B C,1
1,4,80 110 222 249,B B C|A B C,1
1,4,80 110 222 250,B B C|A B C,1
1,4,80 110 222 250,B C C|A B C,1
1,4,80 110 226 254,B C C|A B C,1
1,4,80 110 236 254,B B C|A B C,1
1,4,80 110 241 254,B C C|A B C,1
1,4,80 110 244 254,B B C|A B C,1
1,4,80 110 249 254,B B C|A B C,1
1,4,80 110 250 254,B B C|A B C,1
1,4,80 110 250 254,B C C|A B C,1
1,4,80 113 114 129,B B C|A B C,1
1,4,80 113 114 138,B C C|A B C,1
1,4,80 113 114 161,B B C|A B C,1
1,4,80 113 114 189,B B C|A B C,1
1,4,80 113 114 201,B B C|A B C,1
1,4,80 113 122 129,B B C|A B C,1
1,4,80 113 122 161,B B C|A B C,1
1,4,80 113 122 165,B B C|A B C,1
1,4,80 113 122 189,B B C|A B C,1
1,4,80 113 122 249,B B C|A B C,1
1,4,80 113 126 129,B B C|A B C,1
1,4,80 113 126 161,B B C|A B C,1
1,4,80 113 126 189,B B C|A B C,1
1,4,80 113 126 201,B B C|A B C,1
1,4,80 113 126 209,B B C|A B C,1
1,4,80 113 126 246,B C C|A B C,1
1,4,80 113 126 249,B B C|A B C,1
1,4,80 113 129 134,B B C|A B C,1
1,4,80 113 129 146,B B C|A B C,1
1,4,80 113 129 152,B B C|A B C,1
1,4,80 113 129 158,B B C|A B C,1
1,4,80 113 129 182,B B C|A B C,1
1,4,80 113 129 186,B B C|A B C,1
1,4,80 113 129 194,B B C|A B C,1
1,4,80 113 129 206,B B C|A B C,1
1,4,80 113 129 216,B B C|A B C,1
1,4,80 113 129 224,B B C|A B C,1
1,4,80 113 129 234,B B C|A B C,1
1,4,80 113 129 248,B B C|A B C,1
1,4,80 113 134 141,B B C|A B C,1
1,4,80 113 134 201,B B C|A B C,1
1,4,80 113 134 209,B B C|A B C,1
1,4,80 113 134 246,B C C|A B C,1
1,4,80 113 134 249,B B C|A B C,1
1,4,80 113 138 146,B C C|A B C,1
1,4,80 113 138 194,B C C|A B C,1
1,4,80 113 138 234,B C C|A B C,1
1,4,80 113 141 146,B B C|A B C,1
1,4,80 113 141 150,B B C|A B C,1
1,4,80 113 141 194,B B C|A B C,1
1,4,80 113 141 206,B B C|A B C,1
1,4,80 113 141 218,B B C|A B C,1
1,4,80 113 141 222,B B C|A B C,1
1,4,80 113 141 234,B B C|A B C,1
1,4,80 113 141 248,B B C|A B C,1
1,4,80 113 141 254,B B C|A B C,1
1,4,80 113 146 189,B B C|A B C,1
1,4,80 113 146 249,B B C|A B C,1
1,4,80 113 150 161,B B C|A B C,1
1,4,80 113 150 165,B B C|A B C,1
1,4,80 113 150 189,B B C|A B C,1
1,4,80 113 150 201,B B C|A B C,1
1,4,80 113 150 209,B B C|A B C,1
1,4,80 113 150 249,B B C|A B C,1
1,4,80 113 152 161,B B C|A B C,1
1,4,80 113 152 165,B B C|A B C,1
1,4,80 113 152 184,B C C|A B C,1
1,4,80 113 152 189,B B C|A B C,1
1,4,80 113 152 209,B B C|A B C,1
1,4,80 113 158 161,B B C|A B C,1
1,4,80 113 158 189,B B C|A B C,1
1,4,80 113 158 201,B B C|A B C,1
1,4,80 113 158 209,B B C|A B C,1
1,4,80 113 158 246,B C C|A B C,1
1,4,80 113 158 249,B B C|A B C,1
1,4,80 113 161 182,B B C|A B C,1
1,4,80 113 161 186,B B C|A B C,1
1,4,80 113 161 194,B B C|A B C,1
1,4,80 113 161 206,B B C|A B C,1
1,4,80 113 161 216,B B C|A B C,1
1,4,80 113 161 222,B B C|A B C,1
1,4,80 113 161 224,B B C|A B C,1
1,4,80 113 161 234,B B C|A B C,1
1,4,80 113 161 248,B B C|A B C,1
1,4,80 113 165 182,B B C|A B C,1
1,4,80 113 165 186,B B C|A B C,1
1,4,80 113 165 206,B B C|A B C,1
1,4,80 113 165 216,B B C|A B C,1
1,4,80 113 165 222,B B C|A B C,1
1,4,80 113 168 189,B B C|A B C,1
1,4,80 113 168 201,B B C|A B C,1
1,4,80 113 168 249,B B C|A B C,1
1,4,80 113 182 189,B B C|A B C,1
1,4,80 113 182 249,B B C|A B C,1
1,4,80 113 184 248,B C C|A B C,1
1,4,80 113 186 189,B B C|A B C,1
1,4,80 113 186 201,B B C|A B C,1
1,4,80 113 186 209,B B C|A B C,1
1,4,80 113 186 249,B B C|A B C,1
1,4,80 113 189 194,B B C|A B C,1
1,4,80 113 189 216,B B C|A B C,1
1,4,80 113 189 222,B B C|A B C,1
1,4,80 113 189 234,B B C|A B C,1
1,4,80 113 189 248,B B C|A B C,1
1,4,80 113 189 254,B B C|A B C,1
1,4,80 113 194 201,B B C|A B C,1
1,4,80 113 194 209,B B C|A B C,1
1,4,80 113 194 249,B B C|A B C,1
1,4,80 113 201 206,B B C|A B C,1
1,4,80 113 201 218,B B C|A B C,1
1,4,80 113 201 222,B B C|A B C,1
1,4,80 113 201 224,B B C|A B C,1
1,4,80 113 201 234,B B C|A B C,1
1,4,80 113 206 209,B B C|A B C,1
1,4,80 113 206 246,B C C|A B C,1
1,4,80 113 206 249,B B C|A B C,1
1,4,80 113 209 216,B B C|A B C,1
1,4,80 113 209 218,B B C|A B C,1
1,4,80 113 209 222,B B C|A B C,1
1,4,80 113 209 248,B B C|A B C,1
1,4,80 113 209 254,B B C|A B C,1
1,4,80 113 222 246,B C C|A B C,1
1,4,80 113 222 249,B B C|A B C,1
1,4,80 113 224 249,B B C|A B C,1
1,4,80 113 246 254,B C C|A B C,1
1,4,80 114 116 138,B B C|A B C,1
1,4,80 114 116 210,B B C|A B C,1
1,4,80 114 117 129,B B C|A B C,1
1,4,80 114 117 154,B C C|A B C,1
1,4,80 114 117 161,B B C|A B C,1
1,4,80 114 117 165,B B C|A B C,1
1,4,80 114 117 189,B B C|A B C,1
1,4,80 114 117 201,B B C|A B C,1
1,4,80 114 117 209,B B C|A B C,1
1,4,80 114 125 129,B B C|A B C,1
1,4,80 114 125 138,B C C|A B C,1
1,4,80 114 125 141,B B C|A B C,1
1,4,80 114 125 161,B B C|A B C,1
1,4,80 114 125 189,B B C|A B C,1
1,4,80 114 125 210,B C C|A B C,1
1,4,80 114 125 249,B B C|A B C,1
1,4,80 114 129 137,B B C|A B C,1
1,4,80 114 129 138,B B C|A B C,1
1,4,80 114 129 145,B B C|A B C,1
1,4,80 114 129 149,B B C|A B C,1
1,4,80 114 129 153,B B C|A B C,1
1,4,80 114 129 154,B B C|A B C,1
1,4,80 114 129 157,B B C|A B C,1
1,4,80 114 129 169,B B C|A B C,1
1,4,80 114 129 181,B B C|A B C,1
1,4,80 114 129 185,B B C|A B C,1
1,4,80 114 129 193,B B C|A B C,1
1,4,80 114 129 197,B B C|A B C,1
1,4,80 114 129 205,B B C|A B C,1
1,4,80 114 129 210,B B C|A B C,1
1,4,80 114 129 221,B B C|A B C,1
1,4,80 114 129 225,B B C|A B C,1
1,4,80 114 129 229,B B C|A B C,1
1,4,80 114 137 141,B B C|A B C,1
1,4,80 114 137 161,B B C|A B C,1
1,4,80 114 137 165,B B C|A B C,1
1,4,80 114 137 189,B B C|A B C,1
1,4,80 114 137 209,B B C|A B C,1
1,4,80 114 138 140,B B C|A B C,1
1,4,80 114 138 141,B B C|A B C,1
1,4,80 114 138 154,B B C|A B C,1
1,4,80 114 138 161,B B C|A B C,1
1,4,80 114 138 165,B B C|A B C,1
1,4,80 114 138 184,B B C|A B C,1
1,4,80 114 138 189,B B C|A B C,1
1,4,80 114 138 192,B C C|A B C,1
1,4,80 114 138 201,B B C|A B C,1
1,4,80 114 138 204,B B C|A B C,1
1,4,80 114 138 209,B B C|A B C,1
1,4,80 114 138 236,B B C|A B C,1
1,4,80 114 138 249,B B C|A B C,1
1,4,80 114 140 154,B B C|A B C,1
1,4,80 114 140 210,B B C|A B C,1
1,4,80 114 141 145,B B C|A B C,1
1,4,80 114 141 153,B B C|A B C,1
1,4,80 114 141 154,B B C|A B C,1
1,4,80 114 141 157,B B C|A B C,1
1,4,80 114 141 169,B B C|A B C,1
1,4,80 114 141 173,B B C|A B C,1
1,4,80 114 141 185,B B C|A B C,1
1,4,80 114 141 197,B B C|A B C,1
1,4,80 114 141 210,B B C|A B C,1
1,4,80 114 141 229,B B C|A B C,1
1,4,80 114 141 241,B B C|A B C,1
1,4,80 114 145 165,B B C|A B C,1
1,4,80 114 145 189,B B C|A B C,1
1,4,80 114 145 209,B B C|A B C,1
1,4,80 114 145 249,B B C|A B C,1
1,4,80 114 149 165,B B C|A B C,1
1,4,80 114 149 201,B B C|A B C,1
1,4,80 114 149 209,B B C|A B C,1
1,4,80 114 149 249,B B C|A B C,1
1,4,80 114 153 161,B B C|A B C,1
1,4,80 114 153 201,B B C|A B C,1
1,4,80 114 153 209,B B C|A B C,1
1,4,80 114 153 249,B B C|A B C,1
1,4,80 114 154 161,B B C|A B C,1
1,4,80 114 154 164,B B C|A B C,1
1,4,80 114 154 165,B B C|A B C,1
1,4,80 114 154 184,B B C|A B C,1
1,4,80 114 154 189,B B C|A B C,1
1,4,80 114 154 192,B C C|A B C,1
1,4,80 114 154 201,B B C|A B C,1
1,4,80 114 154 204,B B C|A B C,1
1,4,80 114 154 209,B B C|A B C,1
1,4,80 114 154 210,B B C|A B C,1
1,4,80 114 154 236,B B C|A B C,1
1,4,80 114 154 249,B B C|A B C,1
1,4,80 114 157 161,B B C|A B C,1
1,4,80 114 157 165,B B C|A B C,1
1,4,80 114 157 189,B B C|A B C,1
1,4,80 114 157 201,B B C|A B C,1
1,4,80 114 157 209,B B C|A B C,1
1,4,80 114 161 169,B B C|A B C,1
1,4,80 114 161 173,B B C|A B C,1
1,4,80 114 161 181,B B C|A B C,1
1,4,80 114 161 185,B B C|A B C,1
1,4,80 114 161 193,B B C|A B C,1
1,4,80 114 161 197,B B C|A B C,1
1,4,80 114 161 210,B B C|A B C,1
1,4,80 114 161 221,B B C|A B C,1
1,4,80 114 161 225,B B C|A B C,1
1,4,80 114 161 229,B B C|A B C,1
1,4,80 114 161 241,B B C|A B C,1
1,4,80 114 161 245,B B C|A B C,1
1,4,80 114 165 173,B B C|A B C,1
1,4,80 114 165 185,B B C|A B C,1
1,4,80 114 165 205,B B C|A B C,1
1,4,80 114 165 210,B B C|A B C,1
1,4,80 114 165 225,B B C|A B C,1
1,4,80 114 165 229,B B C|A B C,1
1,4,80 114 165 233,B B C|A B C,1
1,4,80 114 165 241,B B C|A B C,1
1,4,80 114 165 245,B B C|A B C,1
1,4,80 114 169 189,B B C|A B C,1
1,4,80 114 169 201,B B C|A B C,1
1,4,80 114 173 189,B B C|A B C,1
1,4,80 114 173 209,B B C|A B C,1
1,4,80 114 173 249,B B C|A B C,1
1,4,80 114 178 192,B C C|A B C,1
1,4,80 114 181 189,B B C|A B C,1
1,4,80 114 181 209,B B C|A B C,1
1,4,80 114 181 249,B B C|A B C,1
1,4,80 114 184 210,B B C|A B C,1
1,4,80 114 185 189,B B C|A B C,1
1,4,80 114 185 209,B B C|A B C,1
1,4,80 114 185 249,B B C|A B C,1
1,4,80 114 189 193,B B C|A B C,1
1,4,80 114 189 197,B B C|A B C,1
1,4,80 114 189 210,B B C|A B C,1
1,4,80 114 189 225,B B C|A B C,1
1,4,80 114 189 229,B B C|A B C,1
1,4,80 114 189 241,B B C|A B C,1
1,4,80 114 189 245,B B C|A B C,1
1,4,80 114 192 210,B C C|A B C,1
1,4,80 114 197 201,B B C|A B C,1
1,4,80 114 197 209,B B C|A B C,1
1,4,80 114 201 205,B B C|A B C,1
1,4,80 114 201 210,B B C|A B C,1
1,4,80 114 201 221,B B C|A B C,1
1,4,80 114 201 241,B B C|A B C,1
1,4,80 114 201 245,B B C|A B C,1
1,4,80 114 204 210,B B C|A B C,1
1,4,80 114 205 209,B B C|A B C,1
1,4,80 114 205 249,B B C|A B C,1
1,4,80 114 209 210,B B C|A B C,1
1,4,80 114 209 221,B B C|A B C,1
1,4,80 114 209 225,B B C|A B C,1
1,4,80 114 209 229,B B C|A B C,1
1,4,80 114 209 233,B B C|A B C,1
1,4,80 114 209 241,B B C|A B C,1
1,4,80 114 209 245,B B C|A B C,1
1,4,80 114 210 236,B B C|A B C,1
1,4,80 114 210 249,B B C|A B C,1
1,4,80 114 229 249,B B C|A B C,1
1,4,80 114 233 249,B B C|A B C,1
1,4,80 114 241 249,B B C|A B C,1
1,4,80 116 122 210,B B C|A B C,1
1,4,80 116 126 174,B B C|A B C,1
1,4,80 116 126 238,B B C|A B C,1
1,4,80 116 134 154,B B C|A B C,1
1,4,80 116 134 174,B B C|A B C,1
1,4,80 116 134 238,B B C|A B C,1
1,4,80 116 138 146,B B C|A B C,1
1,4,80 116 138 194,B B C|A B C,1
1,4,80 116 138 234,B B C|A B C,1
1,4,80 116 140 152,B B C|A B C,1
1,4,80 116 140 168,B B C|A B C,1
1,4,80 116 140 216,B B C|A B C,1
1,4,80 116 140 248,B B C|A B C,1
1,4,80 116 144 224,B C C|A B C,1
1,4,80 116 146 154,B B C|A B C,1
1,4,80 116 146 210,B B C|A B C,1
1,4,80 116 150 154,B B C|A B C,1
1,4,80 116 150 174,B B C|A B C,1
1,4,80 116 150 198,B B C|A B C,1
1,4,80 116 150 238,B B C|A B C,1
1,4,80 116 152 204,B B C|A B C,1
1,4,80 116 152 236,B B C|A B C,1
1,4,80 116 154 182,B B C|A B C,1
1,4,80 116 154 186,B B C|A B C,1
1,4,80 116 154 234,B B C|A B C,1
1,4,80 116 158 174,B B C|A B C,1
1,4,80 116 168 204,B B C|A B C,1
1,4,80 116 168 236,B B C|A B C,1
1,4,80 116 174 182,B B C|A B C,1
1,4,80 116 174 222,B B C|A B C,1
1,4,80 116 174 254,B B C|A B C,1
1,4,80 116 176 224,B C C|A B C,1
1,4,80 116 182 198,B B C|A B C,1
1,4,80 116 186 210,B B C|A B C,1
1,4,80 116 198 206,B B C|A B C,1
1,4,80 116 198 222,B B C|A B C,1
1,4,80 116 198 254,B B C|A B C,1
1,4,80 116 204 216,B B C|A B C,1
1,4,80 116 204 248,B B C|A B C,1
1,4,80 116 216 236,B B C|A B C,1
1,4,80 116 222 238,B B C|A B C,1
1,4,80 116 236 248,B B C|A B C,1
1,4,80 116 238 254,B B C|A B C,1
1,4,80 117 122 129,B B C|A B C,1
1,4,80 117 122 141,B B C|A B C,1
1,4,80 117 122 154,B C C|A B C,1
1,4,80 117 122 189,B B C|A B C,1
1,4,80 117 122 201,B B C|A B C,1
1,4,80 117 122 209,B B C|A B C,1
1,4,80 117 122 249,B B C|A B C,1
1,4,80 117 126 129,B B C|A B C,1
1,4,80 117 126 141,B B C|A B C,1
1,4,80 117 126 142,B C C|A B C,1
1,4,80 117 126 165,B B C|A B C,1
1,4,80 117 126 166,B C C|A B C,1
1,4,80 117 126 174,B C C|A B C,1
1,4,80 117 126 189,B B C|A B C,1
1,4,80 117 126 201,B B C|A B C,1
1,4,80 117 126 249,B B C|A B C,1
1,4,80 117 129 134,B B C|A B C,1
1,4,80 117 129 146,B B C|A B C,1
1,4,80 117 129 150,B B C|A B C,1
1,4,80 117 129 152,B B C|A B C,1
1,4,80 117 129 158,B B C|A B C,1
1,4,80 117 129 168,B B C|A B C,1
1,4,80 117 129 182,B B C|A B C,1
1,4,80 117 129 186,B B C|A B C,1
1,4,80 117 129 194,B B C|A B C,1
1,4,80 117 129 206,B B C|A B C,1
1,4,80 117 129 216,B B C|A B C,1
1,4,80 117 129 218,B B C|A B C,1
1,4,80 117 129 222,B B C|A B C,1
1,4,80 117 129 234,B B C|A B C,1
1,4,80 117 129 248,B B C|A B C,1
1,4,80 117 129 254,B B C|A B C,1
1,4,80 117 134 141,B B C|A B C,1
1,4,80 117 134 165,B B C|A B C,1
1,4,80 117 134 174,B C C|A B C,1
1,4,80 117 134 189,B B C|A B C,1
1,4,80 117 134 201,B B C|A B C,1
1,4,80 117 134 209,B B C|A B C,1
1,4,80 117 134 249,B B C|A B C,1
1,4,80 117 141 146,B B C|A B C,1
1,4,80 117 141 152,B B C|A B C,1
1,4,80 117 141 158,B B C|A B C,1
1,4,80 117 141 182,B B C|A B C,1
1,4,80 117 141 194,B B C|A B C,1
1,4,80 117 141 216,B B C|A B C,1
1,4,80 117 141 218,B B C|A B C,1
1,4,80 117 141 224,B B C|A B C,1
1,4,80 117 141 248,B B C|A B C,1
1,4,80 117 141 254,B B C|A B C,1
1,4,80 117 142 254,B C C|A B C,1
1,4,80 117 144 224,B C C|A B C,1
1,4,80 117 146 161,B B C|A B C,1
1,4,80 117 146 165,B B C|A B C,1
1,4,80 117 146 189,B B C|A B C,1
1,4,80 117 146 201,B B C|A B C,1
1,4,80 117 146 249,B B C|A B C,1
1,4,80 117 150 161,B B C|A B C,1
1,4,80 117 150 165,B B C|A B C,1
1,4,80 117 150 166,B C C|A B C,1
1,4,80 117 150 174,B C C|A B C,1
1,4,80 117 150 201,B B C|A B C,1
1,4,80 117 150 209,B B C|A B C,1
1,4,80 117 152 161,B B C|A B C,1
1,4,80 117 152 189,B B C|A B C,1
1,4,80 117 152 201,B B C|A B C,1
1,4,80 117 152 209,B B C|A B C,1
1,4,80 117 152 249,B B C|A B C,1
1,4,80 117 154 186,B C C|A B C,1
1,4,80 117 154 194,B C C|A B C,1
1,4,80 117 154 218,B C C|A B C,1
1,4,80 117 158 161,B B C|A B C,1
1,4,80 117 158 165,B B C|A B C,1
1,4,80 117 158 166,B C C|A B C,1
1,4,80 117 158 174,B C C|A B C,1
1,4,80 117 158 201,B B C|A B C,1
1,4,80 117 158 209,B B C|A B C,1
1,4,80 117 161 168,B B C|A B C,1
1,4,80 117 161 182,B B C|A B C,1
1,4,80 117 161 194,B B C|A B C,1
1,4,80 117 161 206,B B C|A B C,1
1,4,80 117 161 218,B B C|A B C,1
1,4,80 117 161 222,B B C|A B C,1
1,4,80 117 161 234,B B C|A B C,1
1,4,80 117 161 248,B B C|A B C,1
1,4,80 117 161 254,B B C|A B C,1
1,4,80 117 165 168,B B C|A B C,1
1,4,80 117 165 186,B B C|A B C,1
1,4,80 117 165 194,B B C|A B C,1
1,4,80 117 165 206,B B C|A B C,1
1,4,80 117 165 218,B B C|A B C,1
1,4,80 117 165 234,B B C|A B C,1
1,4,80 117 166 182,B C C|A B C,1
1,4,80 117 166 206,B C C|A B C,1
1,4,80 117 166 222,B C C|A B C,1
1,4,80 117 166 254,B C C|A B C,1
1,4,80 117 168 201,B B C|A B C,1
1,4,80 117 168 209,B B C|A B C,1
1,4,80 117 174 182,B C C|A B C,1
1,4,80 117 174 222,B C C|A B C,1
1,4,80 117 174 254,B C C|A B C,1
1,4,80 117 182 189,B B C|A B C,1
1,4,80 117 182 201,B B C|A B C,1
1,4,80 117 182 209,B B C|A B C,1
1,4,80 117 182 249,B B C|A B C,1
1,4,80 117 186 189,B B C|A B C,1
1,4,80 117 186 201,B B C|A B C,1
1,4,80 117 186 209,B B C|A B C,1
1,4,80 117 189 194,B B C|A B C,1
1,4,80 117 189 206,B B C|A B C,1
1,4,80 117 189 216,B B C|A B C,1
1,4,80 117 189 218,B B C|A B C,1
1,4,80 117 189 222,B B C|A B C,1
1,4,80 117 189 224,B B C|A B C,1
1,4,80 117 189 234,B B C|A B C,1
1,4,80 117 189 248,B B C|A B C,1
1,4,80 117 194 209,B B C|A B C,1
1,4,80 117 194 249,B B C|A B C,1
1,4,80 117 201 216,B B C|A B C,1
1,4,80 117 201 218,B B C|A B C,1
1,4,80 117 201 222,B B C|A B C,1
1,4,80 117 201 234,B B C|A B C,1
1,4,80 117 201 248,B B C|A B C,1
1,4,80 117 201 254,B B C|A B C,1
1,4,80 117 206 209,B B C|A B C,1
1,4,80 117 209 216,B B C|A B C,1
1,4,80 117 209 218,B B C|A B C,1
1,4,80 117 209 222,B B C|A B C,1
1,4,80 117 209 234,B B C|A B C,1
1,4,80 117 209 248,B B C|A B C,1
1,4,80 117 209 254,B B C|A B C,1
1,4,80 117 216 249,B B C|A B C,1
1,4,80 117 234 249,B B C|A B C,1
1,4,80 117 248 249,B B C|A B C,1
1,4,80 117 249 254,B B C|A B C,1
1,4,80 118 129 134,B B C|A B C,1
1,4,80 118 129 222,B B C|A B C,1
1,4,80 118 129 254,B B C|A B C,1
1,4,80 118 134 140,B B C|A B C,1
1,4,80 118 134 141,B B C|A B C,1
1,4,80 118 134 148,B B C|A B C,1
1,4,80 118 134 149,B C C|A B C,1
1,4,80 118 134 154,B B C|A B C,1
1,4,80 118 134 161,B B C|A B C,1
1,4,80 118 134 164,B B C|A B C,1
1,4,80 118 134 165,B B C|A B C,1
1,4,80 118 134 170,B C C|A B C,1
1,4,80 118 134 173,B C C|A B C,1
1,4,80 118 134 184,B B C|A B C,1
1,4,80 118 134 185,B C C|A B C,1
1,4,80 118 134 189,B B C|A B C,1
1,4,80 118 134 192,B C C|A B C,1
1,4,80 118 134 201,B B C|A B C,1
1,4,80 118 134 204,B B C|A B C,1
1,4,80 118 134 209,B B C|A B C,1
1,4,80 118 134 221,B C C|A B C,1
1,4,80 118 134 233,B C C|A B C,1
1,4,80 118 134 236,B B C|A B C,1
1,4,80 118 134 249,B B C|A B C,1
1,4,80 118 134 250,B C C|A B C,1
1,4,80 118 140 222,B B C|A B C,1
1,4,80 118 140 254,B B C|A B C,1
1,4,80 118 141 222,B B C|A B C,1
1,4,80 118 141 254,B B C|A B C,1
1,4,80 118 148 222,B B C|A B C,1
1,4,80 118 148 254,B B C|A B C,1
1,4,80 118 149 222,B C C|A B C,1
1,4,80 118 149 254,B C C|A B C,1
1,4,80 118 154 222,B B C|A B C,1
1,4,80 118 154 254,B B C|A B C,1
1,4,80 118 161 222,B B C|A B C,1
1,4,80 118 161 254,B B C|A B C,1
1,4,80 118 164 222,B B C|A B C,1
1,4,80 118 164 254,B B C|A B C,1
1,4,80 118 165 222,B B C|A B C,1
1,4,80 118 165 254,B B C|A B C,1
1,4,80 118 170 222,B C C|A B C,1
1,4,80 118 170 254,B C C|A B C,1
1,4,80 118 173 222,B C C|A B C,1
1,4,80 118 173 254,B C C|A B C,1
1,4,80 118 184 222,B B C|A B C,1
1,4,80 118 184 254,B B C|A B C,1
1,4,80 118 185 222,B C C|A B C,1
1,4,80 118 185 254,B C C|A B C,1
1,4,80 118 189 222,B B C|A B C,1
1,4,80 118 189 254,B B C|A B C,1
1,4,80 118 192 222,B C C|A B C,1
1,4,80 118 192 254,B C C|A B C,1
1,4,80 118 201 222,B B C|A B C,1
1,4,80 118 201 254,B B C|A B C,1
1,4,80 118 204 222,B B C|A B C,1
1,4,80 118 204 254,B B C|A B C,1
1,4,80 118 209 222,B B C|A B C,1
1,4,80 118 209 254,B B C|A B C,1
1,4,80 118 221 222,B C C|A B C,1
1,4,80 118 221 254,B C C|A B C,1
1,4,80 118 222 233,B C C|A B C,1
1,4,80 118 222 236,B B C|A B C,1
1,4,80 118 222 249,B B C|A B C,1
1,4,80 118 222 250,B C C|A B C,1
1,4,80 118 233 254,B C C|A B C,1
1,4,80 118 236 254,B B C|A B C,1
1,4,80 118 249 254,B B C|A B C,1
1,4,80 118 250 254,B C C|A B C,1
1,4,80 120 129 152,B B C|A B C,1
1,4,80 120 129 216,B B C|A B C,1
1,4,80 120 129 248,B B C|A B C,1
1,4,80 120 136 152,B B C|A B C,1
1,4,80 120 136 216,B B C|A B C,1
1,4,80 120 136 248,B B C|A B C,1
1,4,80 120 140 152,B B C|A B C,1
